31 Mar 2026,FT,Liberia,2,Libya,2,Friendly 2026,-,Stade Larbi Zaouli
31 Mar 2026,FT,Niger,0,Togo,1,Friendly 2026,-,Stade Père Jégo
31 Mar 2026,FT,Mauritius,0,Somalia,0,CAN 2027 Prel. Comp.,Preliminary round,Côte d'Or National Sports Complex
31 Mar 2026,FT,Eswatini,1,Eritrea,2,CAN 2027 Prel. Comp.,Preliminary round,Somhlolo National Stadium
31 Mar 2026,FT,Tajikistan,1,Philippines,1,Asian Nations Cup 2027 Prel. Comp.,Round Three,-
31 Mar 2026,FT,India,2,Hong_Kong,1,Asian Nations Cup 2027 Prel. Comp.,Round Three,-
31 Mar 2026,FT,Malawi,0,Botswana,1,Four Nations Tournament - Botswana 2026,Tournament,Obed Itani Chilume Stadium
31 Mar 2026,FT,IR_Iran,5,Costa_Rica,0,Friendly 2026,-,Mardan Sports Complex
31 Mar 2026,FT,Ethiopia,1,São_Tomé_and_Príncipe,0,CAN 2027 Prel. Comp.,Preliminary round,Dire Dawa Stadium
31 Mar 2026,FT,Burundi,4,Chad,0,CAN 2027 Prel. Comp.,Preliminary round,Stade Prince Louis Rwagasore
31 Mar 2026,FT,Thailand,2,Turkmenistan,1,Asian Nations Cup 2027 Prel. Comp.,Round Three,-
31 Mar 2026,FT,Bhutan,2,Brunei,1,Asian Nations Cup 2027 Prel. Comp.,Round Three,-
31 Mar 2026,FT,Kazakhstan,1,Comoros,0,FIFA Series 2026™ Kazakhstan,Tournament,Astana Arena
31 Mar 2026,FT,Nepal,0,Laos,1,Asian Nations Cup 2027 Prel. Comp.,Round Three,-
31 Mar 2026,FT,Vietnam,3,Malaysia,1,Asian Nations Cup 2027 Prel. Comp.,Round Three,-
31 Mar 2026,FT,Singapore,1,Bangladesh,0,Asian Nations Cup 2027 Prel. Comp.,Round Three,-
31 Mar 2026,FT,Chinese_Taipei,1,Sri_Lanka,3,Asian Nations Cup 2027 Prel. Comp.,Round Three,-
31 Mar 2026,FT,Maldives,2,Timor-Leste,1,Asian Nations Cup 2027 Prel. Comp.,Round Three,-
31 Mar 2026,FT,Australia,5,Curaçao,1,FIFA Series 2026™ Australia,Tournament,Melbourne Rectangular Stadium
31 Mar 2026,FT,Equatorial_Guinea,1,Madagascar,1,Friendly 2026,-,Arslan Zeki Demirci Sports Complex 1 (Emirhan Sports Centre)
31 Mar 2026,FT,Pakistan,1,Myanmar,2,Asian Nations Cup 2027 Prel. Comp.,Round Three,-
31 Mar 2026,FT,Cameroon,2,China_PR,0,FIFA Series 2026™ Australia,Tournament,Melbourne Rectangular Stadium
30 Mar 2026,FT,Guyana,3,Belize,1,CONCACAF Series 2025/26,March 2026,CFC Stadium
30 Mar 2026,FT,Germany,2,Ghana,1,Friendly 2026,-,Mercedes-Benz Arena
30 Mar 2026,FT,Rwanda,2,Estonia,0,FIFA Series 2026™ Rwanda,Tournament,Stade Amahoro (National Stadium)
30 Mar 2026,FT,Cyprus,3,Moldova,2,Friendly 2026,-,GSP Stadium
30 Mar 2026,FT,Azerbaijan,1,Sierra_Leone,1,FIFA Series 2026™ Azerbaijan,Tournament,Mehdi Huseynzade Stadium
30 Mar 2026,FT,Uzbekistan,0,Venezuela,0,FIFA Series 2026™ Uzbekistan,Tournament,Milliy Stadium
30 Mar 2026,FT,Grenada,0,Kenya,3,FIFA Series 2026™ Rwanda,Tournament,Stade Amahoro (National Stadium)
30 Mar 2026,FT,Indonesia,0,Bulgaria,1,FIFA Series 2026™ Indonesia,Tournament,Gelora Bung Karno Stadium
30 Mar 2026,FT,Trinidad_and_Tobago,2,Gabon,2,FIFA Series 2026™ Uzbekistan,Tournament,Pakhtakor Central Stadium
30 Mar 2026,FT,St._Kitts_and_Nevis,4,Solomon_Islands,2,FIFA Series 2026™ Indonesia,Tournament,Gelora Bung Karno Stadium
30 Mar 2026,FT,New_Zealand,4,Chile,1,FIFA Series 2026™ New Zealand,Tournament,Eden Park
30 Mar 2026,FT,Cabo_Verde,1,Finland,1,FIFA Series 2026™ New Zealand,Tournament,Eden Park
30 Mar 2026,FT,Cayman_Islands,1,Bahamas,0,CONCACAF Series 2025/26,March 2026,Truman Bodden Stadium
29 Mar 2026,FT,Dominican_Republic,1,Cuba,1,CONCACAF Series 2025/26,March 2026,CFC Stadium
29 Mar 2026,FT,British_Virgin_Islands,4,Anguilla,0,CONCACAF Series 2025/26,March 2026,Truman Bodden Stadium
29 Mar 2026,FT,Barbados,2,St._Vincent_/_Grenadines,3,CONCACAF Series 2025/26,March 2026,Stadion Antonio Trenidat
29 Mar 2026,FT,France,3,Colombia,1,Friendly 2026,-,Jack Kent Cooke Stadium
29 Mar 2026,FT,Aruba,4,Liechtenstein,1,FIFA Series 2026™ Rwanda,Tournament,Stade Régional de Nyamirambo
29 Mar 2026,FT,Lesotho,2,Seychelles,1,CAN 2027 Prel. Comp.,Preliminary round,Free State Stadium
29 Mar 2026,FT,Armenia,1,Belarus,2,Friendly 2026,-,Vazgen Sargsyan Republican Stadium
29 Mar 2026,FT,Lithuania,0,Georgia,2,Friendly 2026,-,S. Darius & S. Girenas Stadium
29 Mar 2026,FT,South_Sudan,0,Djibouti,1,CAN 2027 Prel. Comp.,Preliminary round,Juba Stadium
29 Mar 2026,FT,Macau,0,Tanzania,6,FIFA Series 2026™ Rwanda,Tournament,Stade Régional de Nyamirambo
29 Mar 2026,FT,Mexico,0,Portugal,0,Friendly 2026,-,Mexico City Stadium
29 Mar 2026,FT,Haiti,0,Tunisia,1,Friendly 2026,-,Toronto Stadium
29 Mar 2026,FT,US_Virgin_Islands,0,Puerto_Rico,2,FIFA Series 2026™ Puerto Rico,Tournament,Juan Ramon Loubriel Stadium
28 Mar 2026,FT,American_Samoa,0,Guam,6,FIFA Series 2026™ Puerto Rico,Tournament,Juan Ramon Loubriel Stadium
28 Mar 2026,FT,USA,2,Belgium,5,Friendly 2026,-,Atlanta Stadium
28 Mar 2026,FT,Burkina_Faso,5,Guinea-Bissau,0,Friendly 2026,-,Stade du 4 aout
28 Mar 2026,FT,Canada,2,Iceland,2,Friendly 2026,-,Toronto Stadium
28 Mar 2026,FT,Hungary,1,Slovenia,0,Friendly 2026,-,Puskás Aréna
28 Mar 2026,FT,Scotland,0,Japan,1,Friendly 2026,-,Hampden Park
28 Mar 2026,FT,Botswana,0,Zimbabwe,3,Four Nations Tournament - Botswana 2026,Tournament,Obed Itani Chilume Stadium
28 Mar 2026,FT,Peru,0,Senegal,2,Friendly 2026,-,Stade de France
28 Mar 2026,FT,San_Marino,1,Faroe_Islands,2,Friendly 2026,-,San Marino Stadium
28 Mar 2026,FT,Kyrgyz_Republic,2,Madagascar,5,Friendly 2026,-,Calista Sports Complex
28 Mar 2026,FT,Korea_Republic,0,Côte_d_Ivoire,4,Friendly 2026,-,Stadium MK
28 Mar 2026,FT,Namibia,0,Comoros,0,FIFA Series 2026™ Kazakhstan,Tournament,Astana Arena
27 Mar 2026,FT,Argentina,2,Mauritania,1,Friendly 2026,-,La Bombonera - Estadio Alberto J. Armando
27 Mar 2026,FT,Guyana,2,Dominica,0,CONCACAF Series 2025/26,March 2026,CFC Stadium
27 Mar 2026,FT,Morocco,1,Ecuador,1,Friendly 2026,-,Riyadh Air Metropolitano Stadium
27 Mar 2026,FT,Spain,3,Serbia,0,Friendly 2026,-,Estadio de la Cerámica
27 Mar 2026,FT,England,1,Uruguay,1,Friendly 2026,-,Wembley Stadium
27 Mar 2026,FT,Switzerland,3,Germany,4,Friendly 2026,-,St. Jakob-Park
27 Mar 2026,FT,Netherlands,2,Norway,1,Friendly 2026,-,Johan Cruyff Arena
27 Mar 2026,FT,Algeria,7,Guatemala,0,Friendly 2026,-,Estadio Luigi Ferraris
27 Mar 2026,FT,Greece,0,Paraguay,1,Friendly 2026,-,Karaiskaki Stadium
27 Mar 2026,FT,Rwanda,4,Grenada,0,FIFA Series 2026™ Rwanda,Tournament,Stade Amahoro (National Stadium)
27 Mar 2026,FT,Libya,0,Niger,0,Friendly 2026,-,Stade Larbi Zaouli
27 Mar 2026,FT,Saudi_Arabia,0,Egypt,4,Friendly 2026,-,King Abdullah Sports City Stadium
27 Mar 2026,FT,Jordan,2,Costa_Rica,2,Friendly 2026,-,Mardan Sports Complex
27 Mar 2026,FT,South_Africa,1,Panama,1,Friendly 2026,-,Moses Mabhida Stadium
27 Mar 2026,FT,Montenegro,2,Andorra,0,Friendly 2026,-,Podgorica City Stadium
27 Mar 2026,FT,Austria,5,Ghana,1,Friendly 2026,-,Ernst Happel Stadium
27 Mar 2026,FT,Russia,3,Nicaragua,1,Friendly 2026,-,Ozon Arena
27 Mar 2026,FT,São_Tomé_and_Príncipe,0,Ethiopia,3,CAN 2027 Prel. Comp.,Preliminary round,Stade El Abdi
27 Mar 2026,FT,Kenya,1,Estonia,1,FIFA Series 2026™ Rwanda,Tournament,Stade Amahoro (National Stadium)
27 Mar 2026,FT,Azerbaijan,6,St._Lucia,1,FIFA Series 2026™ Azerbaijan,Tournament,Mehdi Huseynzade Stadium
27 Mar 2026,FT,Benin,1,Liberia,0,Friendly 2026,-,Stade Père Jégo
27 Mar 2026,FT,Togo,2,Guinea,2,Friendly 2026,-,Stade Prince Héritier Moulay Hassan
27 Mar 2026,FT,Uzbekistan,3,Gabon,1,FIFA Series 2026™ Uzbekistan,Tournament,Milliy Stadium
27 Mar 2026,FT,Somalia,0,Mauritius,0,CAN 2027 Prel. Comp.,Preliminary round,Lalgy Arena (Campo da ABB)
27 Mar 2026,FT,Chad,0,Burundi,4,CAN 2027 Prel. Comp.,Preliminary round,Stade Olympique Maréchal Idriss Déby Itno
27 Mar 2026,FT,Indonesia,4,St._Kitts_and_Nevis,0,FIFA Series 2026™ Indonesia,Tournament,Gelora Bung Karno Stadium
27 Mar 2026,FT,IR_Iran,1,Nigeria,2,Friendly 2026,-,Mardan Sports Complex
27 Mar 2026,FT,Venezuela,4,Trinidad_and_Tobago,1,FIFA Series 2026™ Uzbekistan,Tournament,Pakhtakor Central Stadium
27 Mar 2026,FT,Australia,1,Cameroon,0,FIFA Series 2026™ Australia,Tournament,Stadium Australia
27 Mar 2026,FT,Solomon_Islands,2,Bulgaria,10,FIFA Series 2026™ Indonesia,Tournament,Gelora Bung Karno Stadium
27 Mar 2026,FT,New_Zealand,0,Finland,2,FIFA Series 2026™ New Zealand,Tournament,Eden Park
27 Mar 2026,FT,China_PR,2,Curaçao,0,FIFA Series 2026™ Australia,Tournament,Stadium Australia
27 Mar 2026,FT,Chile,4,Cabo_Verde,2,FIFA Series 2026™ New Zealand,Tournament,Eden Park
27 Mar 2026,FT,New_Caledonia,0,Jamaica,1,FIFA World Cup 2026™ Play-Off Tournament,Play-offs,Guadalajara Stadium
27 Mar 2026,FT,Cayman_Islands,1,British_Virgin_Islands,1,CONCACAF Series 2025/26,March 2026,Truman Bodden Stadium
27 Mar 2026,FT,Dominican_Republic,2,El_Salvador,2,CONCACAF Series 2025/26,March 2026,CFC Stadium
26 Mar 2026,FT,Colombia,1,Croatia,2,Friendly 2026,-,Camping World Stadium
26 Mar 2026,FT,Bolivia,2,Suriname,1,FIFA World Cup 2026™ Play-Off Tournament,Play-offs,Monterrey Stadium
26 Mar 2026,FT,Bahamas,1,Anguilla,3,CONCACAF Series 2025/26,March 2026,Truman Bodden Stadium
26 Mar 2026,FT,Brazil,1,France,2,Friendly 2026,-,Boston Stadium
26 Mar 2026,FT,Denmark,4,North_Macedonia,0,FIFA World Cup 26™ UEFA Qualifiers,Round Two,Parken Stadium
26 Mar 2026,FT,Poland,2,Albania,1,FIFA World Cup 26™ UEFA Qualifiers,Round Two,PGE Narodowy (National Stadium)
26 Mar 2026,FT,Italy,2,Northern_Ireland,0,FIFA World Cup 26™ UEFA Qualifiers,Round Two,New Balance Arena
26 Mar 2026,FT,Ukraine,1,Sweden,3,FIFA World Cup 26™ UEFA Qualifiers,Round Two,Estadi Ciutat de València
26 Mar 2026,FT,Slovakia,3,Kosovo,4,FIFA World Cup 26™ UEFA Qualifiers,Round Two,Národný futbalový štadión
26 Mar 2026,FT,Wales,1,Bosnia_and_Herzegovina,1,FIFA World Cup 26™ UEFA Qualifiers,Round Two,Cardiff City Stadium
26 Mar 2026,FT,Czechia,2,Republic_of_Ireland,2,FIFA World Cup 26™ UEFA Qualifiers,Round Two,Sinobo Stadium
26 Mar 2026,FT,Georgia,2,Israel,2,Friendly 2026,-,Mikheil Meskhi Stadium (Lokomotivi)
26 Mar 2026,FT,Cyprus,0,Belarus,1,Friendly 2026,-,GSP Stadium
26 Mar 2026,FT,Gibraltar,0,Latvia,1,UEFA Nations League 2024/25,Promotion/relegation play-offs,Europa Point Stadium
26 Mar 2026,FT,Malta,0,Luxembourg,2,UEFA Nations League 2024/25,Promotion/relegation play-offs,Ta'Qali National Stadium
26 Mar 2026,FT,Türkiye,1,Romania,0,FIFA World Cup 26™ UEFA Qualifiers,Round Two,Vodafone Park
26 Mar 2026,FT,Moldova,0,Lithuania,2,Friendly 2026,-,Zimbru Stadium
26 Mar 2026,FT,Tanzania,0,Liechtenstein,1,FIFA Series 2026™ Rwanda,Tournament,Stade Régional de Nyamirambo
26 Mar 2026,FT,Seychelles,0,Lesotho,0,CAN 2027 Prel. Comp.,Preliminary round,Free State Stadium
26 Mar 2026,FT,Djibouti,0,South_Sudan,4,CAN 2027 Prel. Comp.,Preliminary round,Juba Stadium
26 Mar 2026,FT,Vietnam,3,Bangladesh,0,Friendly 2026,-,Hang Day Stadium
26 Mar 2026,FT,Aruba,4,Macau,1,FIFA Series 2026™ Rwanda,Tournament,Stade Régional de Nyamirambo
26 Mar 2026,FT,Afghanistan,1,Myanmar,2,Asian Nations Cup 2027 Prel. Comp.,Round Three,Bashundhara Kings Arena
26 Mar 2026,FT,Puerto_Rico,4,Guam,0,FIFA Series 2026™ Puerto Rico,Tournament,Juan Ramon Loubriel Stadium
25 Mar 2026,FT,US_Virgin_Islands,5,American_Samoa,2,FIFA Series 2026™ Puerto Rico,Tournament,Juan Ramon Loubriel Stadium
25 Mar 2026,FT,Eritrea,2,Eswatini,0,CAN 2027 Prel. Comp.,Preliminary round,Stade d’Honneur
25 Mar 2026,FT,Kyrgyz_Republic,0,Equatorial_Guinea,1,Friendly 2026,-,Mardan Sports Complex
25 Mar 2026,FT,Kazakhstan,2,Namibia,0,FIFA Series 2026™ Kazakhstan,Tournament,Astana Arena
15 Mar 2026,FT,Bolivia,3,Trinidad_and_Tobago,0,Friendly 2026,-,Estadio Ramón Tahuichi Aguilera Costas
26 Feb 2026,FT,Mexico,4,Iceland,0,Friendly 2026,-,Estadio La Corregidora
25 Jan 2026,FT,Bolivia,0,Mexico,1,Friendly 2026,-,Estadio Ramón Tahuichi Aguilera Costas
23 Jan 2026,FT,Panama,0,Mexico,1,Friendly 2026,-,Estadio Rommel Fernandez
18 Jan 2026,FT,Bolivia,1,Panama,1,Friendly 2026,-,Estadio IV Centenario
18 Jan 2026,FT,Senegal,0,Morocco,3,Africa Cup of Nations 2025,Second stage,Prince Moulay Abdellah Stadium
17 Jan 2026,FT,Egypt,0,Nigeria,0,Africa Cup of Nations 2025,Second stage,Stade Mohamed V
14 Jan 2026,FT,Nigeria,0,Morocco,0,Africa Cup of Nations 2025,Second stage,Prince Moulay Abdellah Stadium
14 Jan 2026,FT,Senegal,1,Egypt,0,Africa Cup of Nations 2025,Second stage,Tangier Stadium
10 Jan 2026,FT,Egypt,3,Côte_d_Ivoire,2,Africa Cup of Nations 2025,Second stage,Agadir Stadium
10 Jan 2026,FT,Algeria,0,Nigeria,2,Africa Cup of Nations 2025,Second stage,Marrakech Stadium
09 Jan 2026,FT,Cameroon,0,Morocco,2,Africa Cup of Nations 2025,Second stage,Prince Moulay Abdellah Stadium
09 Jan 2026,FT,Mali,0,Senegal,1,Africa Cup of Nations 2025,Second stage,Tangier Stadium
06 Jan 2026,FT,Côte_d_Ivoire,3,Burkina_Faso,0,Africa Cup of Nations 2025,Second stage,Marrakech Stadium
06 Jan 2026,FT,Algeria,1,Congo_DR,0,Africa Cup of Nations 2025,Second stage,Stade Prince Héritier Moulay Hassan
05 Jan 2026,FT,Nigeria,4,Mozambique,0,Africa Cup of Nations 2025,Second stage,Complexe Sportif
05 Jan 2026,FT,Egypt,3,Benin,1,Africa Cup of Nations 2025,Second stage,Agadir Stadium
04 Jan 2026,FT,South_Africa,1,Cameroon,2,Africa Cup of Nations 2025,Second stage,Stade Al Medina
04 Jan 2026,FT,Morocco,1,Tanzania,0,Africa Cup of Nations 2025,Second stage,Prince Moulay Abdellah Stadium
03 Jan 2026,FT,Mali,1,Tunisia,1,Africa Cup of Nations 2025,Second stage,Stade Mohamed V
03 Jan 2026,FT,Senegal,3,Sudan,1,Africa Cup of Nations 2025,Second stage,Tangier Stadium
31 Dec 2025,FT,Gabon,2,Côte_d_Ivoire,3,Africa Cup of Nations 2025,First stage,Marrakech Stadium
31 Dec 2025,FT,Mozambique,1,Cameroon,2,Africa Cup of Nations 2025,First stage,Agadir Stadium
31 Dec 2025,FT,Sudan,0,Burkina_Faso,2,Africa Cup of Nations 2025,First stage,Stade Mohamed V
31 Dec 2025,FT,Equatorial_Guinea,1,Algeria,3,Africa Cup of Nations 2025,First stage,Stade Prince Héritier Moulay Hassan
30 Dec 2025,FT,Benin,0,Senegal,3,Africa Cup of Nations 2025,First stage,Tangier Stadium
30 Dec 2025,FT,Botswana,0,Congo_DR,3,Africa Cup of Nations 2025,First stage,Stade Al Medina
30 Dec 2025,FT,Tanzania,1,Tunisia,1,Africa Cup of Nations 2025,First stage,Olympic Stadium of Rabat
30 Dec 2025,FT,Uganda,1,Nigeria,3,Africa Cup of Nations 2025,First stage,Complexe Sportif
29 Dec 2025,FT,Comoros,0,Mali,0,Africa Cup of Nations 2025,First stage,Stade Mohamed V
29 Dec 2025,FT,Zambia,0,Morocco,3,Africa Cup of Nations 2025,First stage,Prince Moulay Abdellah Stadium
29 Dec 2025,FT,Zimbabwe,2,South_Africa,3,Africa Cup of Nations 2025,First stage,Marrakech Stadium
29 Dec 2025,FT,Angola,0,Egypt,0,Africa Cup of Nations 2025,First stage,Agadir Stadium
28 Dec 2025,FT,Côte_d_Ivoire,1,Cameroon,1,Africa Cup of Nations 2025,First stage,Marrakech Stadium
28 Dec 2025,FT,Algeria,1,Burkina_Faso,0,Africa Cup of Nations 2025,First stage,Stade Prince Héritier Moulay Hassan
28 Dec 2025,FT,Equatorial_Guinea,0,Sudan,1,Africa Cup of Nations 2025,First stage,Stade Mohamed V
28 Dec 2025,FT,Gabon,2,Mozambique,3,Africa Cup of Nations 2025,First stage,Agadir Stadium
27 Dec 2025,FT,Nigeria,3,Tunisia,2,Africa Cup of Nations 2025,First stage,Complexe Sportif
27 Dec 2025,FT,Uganda,1,Tanzania,1,Africa Cup of Nations 2025,First stage,Stade Al Medina
27 Dec 2025,FT,Senegal,1,Congo_DR,1,Africa Cup of Nations 2025,First stage,Tangier Stadium
27 Dec 2025,FT,Benin,1,Botswana,0,Africa Cup of Nations 2025,First stage,Olympic Stadium of Rabat
26 Dec 2025,FT,Morocco,1,Mali,1,Africa Cup of Nations 2025,First stage,Prince Moulay Abdellah Stadium
26 Dec 2025,FT,Zambia,0,Comoros,0,Africa Cup of Nations 2025,First stage,Stade Mohamed V
26 Dec 2025,FT,Egypt,1,South_Africa,0,Africa Cup of Nations 2025,First stage,Agadir Stadium
26 Dec 2025,FT,Angola,1,Zimbabwe,1,Africa Cup of Nations 2025,First stage,Marrakech Stadium
24 Dec 2025,FT,Cameroon,1,Gabon,0,Africa Cup of Nations 2025,First stage,Agadir Stadium
24 Dec 2025,FT,Côte_d_Ivoire,1,Mozambique,0,Africa Cup of Nations 2025,First stage,Marrakech Stadium
24 Dec 2025,FT,Algeria,3,Sudan,0,Africa Cup of Nations 2025,First stage,Stade Prince Héritier Moulay Hassan
24 Dec 2025,FT,Burkina_Faso,2,Equatorial_Guinea,1,Africa Cup of Nations 2025,First stage,Stade Mohamed V
23 Dec 2025,FT,Tunisia,3,Uganda,1,Africa Cup of Nations 2025,First stage,Olympic Stadium of Rabat
23 Dec 2025,FT,Nigeria,2,Tanzania,1,Africa Cup of Nations 2025,First stage,Complexe Sportif
23 Dec 2025,FT,Senegal,3,Botswana,0,Africa Cup of Nations 2025,First stage,Tangier Stadium
23 Dec 2025,FT,Congo_DR,1,Benin,0,Africa Cup of Nations 2025,First stage,Stade Al Medina
22 Dec 2025,FT,Egypt,2,Zimbabwe,1,Africa Cup of Nations 2025,First stage,Agadir Stadium
22 Dec 2025,FT,South_Africa,2,Angola,1,Africa Cup of Nations 2025,First stage,Marrakech Stadium
22 Dec 2025,FT,Mali,1,Zambia,1,Africa Cup of Nations 2025,First stage,Stade Mohamed V
21 Dec 2025,FT,Morocco,2,Comoros,0,Africa Cup of Nations 2025,First stage,Prince Moulay Abdellah Stadium
18 Dec 2025,FT,Jordan,2,Morocco,3,FIFA Arab Cup Qatar 2025™,Final,Lusail Stadium
16 Dec 2025,FT,Congo_DR,2,Zambia,0,Friendly 2025,-,Pinatar Arena Football Center
15 Dec 2025,FT,Saudi_Arabia,0,Jordan,1,FIFA Arab Cup Qatar 2025™,Semi-final,Al Bayt Stadium
15 Dec 2025,FT,Morocco,3,United_Arab_Emirates,0,FIFA Arab Cup Qatar 2025™,Semi-final,Khalifa International Stadium
12 Dec 2025,FT,Algeria,1,United_Arab_Emirates,1,FIFA Arab Cup Qatar 2025™,Quarter-final,Al Bayt Stadium
12 Dec 2025,FT,Jordan,1,Iraq,0,FIFA Arab Cup Qatar 2025™,Quarter-final,Education City Stadium
11 Dec 2025,FT,Palestine,1,Saudi_Arabia,2,FIFA Arab Cup Qatar 2025™,Quarter-final,Lusail Stadium
11 Dec 2025,FT,Morocco,1,Syria,0,FIFA Arab Cup Qatar 2025™,Quarter-final,Khalifa International Stadium
09 Dec 2025,FT,Bahrain,3,Sudan,1,FIFA Arab Cup Qatar 2025™,Group Stage,Education City Stadium
09 Dec 2025,FT,Algeria,2,Iraq,0,FIFA Arab Cup Qatar 2025™,Group Stage,Khalifa International Stadium
09 Dec 2025,FT,United_Arab_Emirates,3,Kuwait,1,FIFA Arab Cup Qatar 2025™,Group Stage,Stadium 974
09 Dec 2025,FT,Egypt,0,Jordan,3,FIFA Arab Cup Qatar 2025™,Group Stage,Al Bayt Stadium
08 Dec 2025,FT,Oman,2,Comoros,1,FIFA Arab Cup Qatar 2025™,Group Stage,Stadium 974
08 Dec 2025,FT,Morocco,1,Saudi_Arabia,0,FIFA Arab Cup Qatar 2025™,Group Stage,Lusail Stadium
07 Dec 2025,FT,Syria,0,Palestine,0,FIFA Arab Cup Qatar 2025™,Group Stage,Education City Stadium
07 Dec 2025,FT,Qatar,0,Tunisia,3,FIFA Arab Cup Qatar 2025™,Group Stage,Al Bayt Stadium
06 Dec 2025,FT,United_Arab_Emirates,1,Egypt,1,FIFA Arab Cup Qatar 2025™,Group Stage,Lusail Stadium
06 Dec 2025,FT,Sudan,0,Iraq,2,FIFA Arab Cup Qatar 2025™,Group Stage,Stadium 974
06 Dec 2025,FT,Bahrain,1,Algeria,5,FIFA Arab Cup Qatar 2025™,Group Stage,Khalifa International Stadium
06 Dec 2025,FT,Kuwait,1,Jordan,3,FIFA Arab Cup Qatar 2025™,Group Stage,Ahmad Bin Ali Stadium
05 Dec 2025,FT,Comoros,1,Saudi_Arabia,3,FIFA Arab Cup Qatar 2025™,Group Stage,Al Bayt Stadium
05 Dec 2025,FT,Oman,0,Morocco,0,FIFA Arab Cup Qatar 2025™,Group Stage,Education City Stadium
04 Dec 2025,FT,Syria,1,Qatar,1,FIFA Arab Cup Qatar 2025™,Group Stage,Khalifa International Stadium
04 Dec 2025,FT,Palestine,2,Tunisia,2,FIFA Arab Cup Qatar 2025™,Group Stage,Lusail Stadium
03 Dec 2025,FT,Jordan,2,United_Arab_Emirates,1,FIFA Arab Cup Qatar 2025™,Group Stage,Al Bayt Stadium
03 Dec 2025,FT,Iraq,2,Bahrain,1,FIFA Arab Cup Qatar 2025™,Group Stage,Stadium 974
03 Dec 2025,FT,Algeria,0,Sudan,0,FIFA Arab Cup Qatar 2025™,Group Stage,Ahmad Bin Ali Stadium
02 Dec 2025,FT,Saudi_Arabia,2,Oman,1,FIFA Arab Cup Qatar 2025™,Group Stage,Education City Stadium
02 Dec 2025,FT,Egypt,1,Kuwait,1,FIFA Arab Cup Qatar 2025™,Group Stage,Lusail Stadium
02 Dec 2025,FT,Morocco,3,Comoros,1,FIFA Arab Cup Qatar 2025™,Group Stage,Khalifa International Stadium
01 Dec 2025,FT,Qatar,0,Palestine,1,FIFA Arab Cup Qatar 2025™,Group Stage,Al Bayt Stadium
01 Dec 2025,FT,Tunisia,0,Syria,1,FIFA Arab Cup Qatar 2025™,Group Stage,Ahmad Bin Ali Stadium
26 Nov 2025,FT,Comoros,4,Yemen,4,FIFA Arab Cup Qatar 2025™,Qualification Stage,Grand Hamad Stadium
26 Nov 2025,FT,Sudan,2,Lebanon,1,FIFA Arab Cup Qatar 2025™,Qualification Stage,Al Gharafa Stadium
26 Nov 2025,FT,Bahrain,1,Djibouti,0,FIFA Arab Cup Qatar 2025™,Qualification Stage,Jassim Bin Hamad Stadium
26 Nov 2025,FT,Oman,0,Somalia,0,FIFA Arab Cup Qatar 2025™,Qualification Stage,Abdullah Bin Khalifa Stadium
25 Nov 2025,FT,Syria,2,South_Sudan,0,FIFA Arab Cup Qatar 2025™,Qualification Stage,Grand Hamad Stadium
25 Nov 2025,FT,Palestine,0,Libya,0,FIFA Arab Cup Qatar 2025™,Qualification Stage,Al Gharafa Stadium
25 Nov 2025,FT,Mauritania,0,Kuwait,2,FIFA Arab Cup Qatar 2025™,Qualification Stage,Jassim Bin Hamad Stadium
19 Nov 2025,FT,Laos,0,Vietnam,2,Asian Nations Cup 2027 Prel. Comp.,Round Three,New Laos National Stadium
19 Nov 2025,FT,Ecuador,2,New_Zealand,0,Friendly 2025,-,Red Bull Arena
19 Nov 2025,FT,Colombia,3,Australia,0,Friendly 2025,-,Citi Field
19 Nov 2025,FT,Mexico,1,Paraguay,2,Friendly 2025,-,Alamodome Stadium
19 Nov 2025,FT,Canada,2,Venezuela,0,Friendly 2025,-,DRV PNK Stadium
19 Nov 2025,FT,Haiti,2,Nicaragua,0,FIFA World Cup 26™ Concacaf Qualifiers,Final Round,Ergilio Hato Stadium
19 Nov 2025,FT,Costa_Rica,0,Honduras,0,FIFA World Cup 26™ Concacaf Qualifiers,Final Round,Estadio Nacional de Costa Rica
19 Nov 2025,FT,Trinidad_and_Tobago,2,Bermuda,2,FIFA World Cup 26™ Concacaf Qualifiers,Final Round,Hasely Crawford Stadium
19 Nov 2025,FT,Jamaica,0,Curaçao,0,FIFA World Cup 26™ Concacaf Qualifiers,Final Round,Independence Park (National Stadium)
19 Nov 2025,FT,Guatemala,3,Suriname,1,FIFA World Cup 26™ Concacaf Qualifiers,Final Round,Estadio Manuel Felipe Carrera
19 Nov 2025,FT,Panama,3,El_Salvador,0,FIFA World Cup 26™ Concacaf Qualifiers,Final Round,Estadio Rommel Fernandez
19 Nov 2025,FT,USA,5,Uruguay,1,Friendly 2025,-,Raymond James Stadium
18 Nov 2025,FT,Antigua_and_Barbuda,1,Guyana,4,CONCACAF Series 2025/26,November 2025,Sir Vivian Richards Stadium
18 Nov 2025,FT,St._Kitts_and_Nevis,2,Belize,6,CONCACAF Series 2025/26,November 2025,SKNFA Technical Center
18 Nov 2025,FT,Wales,7,North_Macedonia,1,FIFA World Cup 26™ UEFA Qualifiers,Round One,Cardiff City Stadium
